"ngram","document_abstract_id"
"soot concentration",227521700006
"soot formation",227521700006
"sooting propensity",227521700006
"soot measurement",227521700006
"soot temperature",227521700006
"soot volume fraction",227521700006
"spatial distribution",227521700006
"spectral soot emission",227521700006
"temperature measurement",227521700006
"upper half",227521700006
"visible flame",227521700006
"batch procedure",227541100002
"continuous hydrogen production",227541100002
"continuous process",227541100002
"digest sewage sludge",227541100002
"ethanol concentration",227541100002
"hydrogen energy",227541100002
"hydrogen yield",227541100002
"international association",227541100002
"mixed microflora",227541100002
"mol/mol hexose",227541100002
"nitrogen sparging",227541100002
"nitrogen yield",227541100002
"start-up procedure",227541100002
"water extract",227541100002
"chemical energy",227541100007
"defect disorder",227541100007
"electrochemical device",227541100007
"electronic structure",227541100007
"energy carrier",227541100007
"energy source",227541100007
"external surface",227541100007
"follow reason",227541100007
"grain boundary",227541100007
"grow awareness",227541100007
"hydrogen energy",227541100007
"inexpensive material",227541100007
"international association",227541100007
"leading candidate",227541100007
"local property",227541100007
"only material",227541100007
"only source",227541100007
"photo-electrochemical property",227541100007
"polycrystalline material",227541100007
"raw material",227541100007
"ready access",227541100007
"renewable carrier",227541100007
"renewable resource",227541100007
"safe carrier",227541100007
"semiconducting property",227541100007
"single crystal",227541100007
"solar energy",227541100007
"successful development",227541100007
"heat exchange",227541400005
"heat exchanger",227541400005
"hydrogen energy",227541400005
"ideal reaction",227541400005
"international association",227541400005
"production section",227541400005
"reactor operating",227541400005
"reversible chemical reaction",227541400005
"splitting cycle",227541400005
"sulphuric acid",227541400005
"upper bind",227541400005
"basal medium",227544400011
"base design",227544400011
"culture condition",227544400011
"eps concentration",227544400011
"eps production",227544400011
"media constituent",227544400011
"medium component",227544400011
"mycelial biomass",227544400011
"mycelial growth",227544400011
"nutritional requirement",227544400011
"shake flask culture",227544400011
"stirred-tank bioreactor",227544400011
"submerged culture condition",227544400011
"basic datum",227577800017
"central tube",227577800017
"commercial system",227577800017
"convective flow",227577800017
"economic datum",227577800017
"first theory",227577800017
"future system",227577800017
"scale prototype",227577800017
"simplify theory",227577800017
"solar air collector",227577800017
"solar chimney",227577800017
"solar flow",227577800017
"solar thermal power plant",227577800017
"solar tower",227577800017
"solar tower system",227577800017
"causality framework",227585200002
"electricity consumption",227585200002
"real income",227585200002
"short run",227585200002
"unidirectional granger causality",227585200002
"bioenergy crop",227629100001
"cultivate cropland",227629100001
"deeper soil depths",227629100001
"depth increment",227629100001
"greater biomass",227629100001
"northern great plains",227629100001
"paired site",227629100001
"panicum virgatum",227629100001
"root biomass",227629100001
"soil carbon",227629100001
"soil carbon stock",227629100001
"soil organic carbon",227629100001
"soil surface",227629100001
"treatment difference",227629100001
"valuable crop",227629100001
"aboveground component",227629100003
"biomass conversion process",227629100003
"biomass distribution",227629100003
"carbohydrate content",227629100003
"chemical composition",227629100003
"combustion process",227629100003
"compositional analysis",227629100003
"composition change",227629100003
"corn cultivar",227629100003
"corn plant",227629100003
"corn stover",227629100003
"energy content",227629100003
"fermentation feedstock",227629100003
"further field",227629100003
"grain maturity",227629100003
"ground distribution",227629100003
"industrial feedstock",227629100003
"industrial utilization",227629100003
"little difference",227629100003
"material loss",227629100003
"moisture content",227629100003
"nir spectroscopy",227629100003
"physiological maturity",227629100003
"product yield",227629100003
"rapid drop",227629100003
"soluble glucan",227629100003
"structural content",227629100003
"suitable content",227629100003
"additional fuel",227629100004
"ash property",227629100004
"bituminous coal",227629100004
"chemical constitution",227629100004
"co-firing biomass",227629100004
"general conclusion",227629100004
"mineral matter",227629100004
"sewage sludge",227629100004
"upper coal",227629100004
"biomass cost",227629100005
"capital investment",227629100005
"cheaper cost",227629100005
"conversion concept",227629100005
"develop technology",227629100005
"dilute acid hydrolysis",227629100005
"economic evaluation",227629100005
"ethanol efficiency",227629100005
"ethanol production",227629100005
"feedstock cost",227629100005
"future technology",227629100005
"investment cost",227629100005
"lignocellulosic biomass",227629100005
"nominal input",227629100005
"process combination",227629100005
"process efficiency",227629100005
"char burnout",227650800007
"co2 mixture",227650800007
"coal combustion",227650800007
"combustion air",227650800007
"combustion temperature",227650800007
"gas temperature",227650800007
"nox conversion",227650800007
"nox emission",227650800007
"pulverize coal combustion",227650800007
"so2 emission",227650800007
"air coefficient",227650800008
"air-to-fuel ratio",227650800008
"alkali metal",227650800008
"biomass combustion",227650800008
"biomass gasification",227650800008
"chemical equilibrium",227650800008
"excess coefficient",227650800008
"less influence",227650800008
"nitrogen addition",227650800008
"sewage sludge",227650800008
"sewage sludge pyrolysis",227650800008
"straw combustion",227650800008
"wood gasification",227650800008
"biomass component",227650800012
"carbon dioxide",227650800012
"carbon monoxide",227650800012
"derive oil",227650800012
"ether extract",227650800012
"ethyl acetate",227650800012
"furan derivative",227650800012
"gaseous product",227650800012
"hydrocarbon composition",227650800012
"hydrothermal treatment",227650800012
"liquid hydrocarbon",227650800012
"liquid product",227650800012
"major component",227650800012
"major gas product",227650800012
"oxygenate hydrocarbon",227650800012
"phenolic compound",227650800012
"rice husk",227650800012
"volatility distribution",227650800012
"biomass char",227650800013
"carbon dioxide",227650800013
"char temperature",227650800013
"heat limitation",227650800013
"intrinsic regime",227650800013
"isothermal experiment",227650800013
"mass transport limitation",227650800013
"oil palm shell",227650800013
"partial pressure",227650800013
"particle size",227650800013
"reaction temperature",227650800013
"temperature-programmed desorption technique",227650800013
"wood char",227650800013
"animal fat",227650800020
"antoine equation",227650800020
"biodiesel fuel",227650800020
"boil point",227650800020
"correlation equation",227650800020
"dependent pressure",227650800020
"fatty acid",227650800020
"fatty acid composition",227650800020
"group contribution",227650800020
"methyl ester",227650800020
"normal boiling point",227650800020
"normal point",227650800020
"prediction error",227650800020
"predict point",227650800020
"predict pressure",227650800020
"publish datum",227650800020
"rapeseed oil",227650800020
"report datum",227650800020
"sensitivity analysis",227650800020
"soybean oil",227650800020
"temperature pressure",227650800020
"vapor pressure",227650800020
"vegetable oils",227650800020
"apparent limitation",227650800024
"combined cycle",227650800024
"combustion air",227650800024
"electrical efficiency",227650800024
"exergy efficiency",227650800024
"fluidised bed reactor",227650800024
"inherent co2 separation",227650800024
"interconnected reactor",227650800024
"iron-based oxygen carrier",227650800024
